20740-7;Projeto Geocronologia e quimioestratigrafia da Bacia do Parecis através de poços estratigráficos;PETROBRAS;PESQUISA APLICADA;Estudo quimioestratigráfico e isotópico (geocronologia e geoquímica) na sucessão sedimentar-vulcânica da Bacia do Parecis para refinar sua história geológica e cronoestratigráfica.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;EXPLORAÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, BACIAS MADURAS E NOVAS FRONTEIRAS EXPLORATÓRIAS;ESTUDOS GEOLÓGICOS DAS BACIAS SEDIMENTARES;USP - CENTRO DE PESQUISAS GEOCRONOLÓGICAS DO INSTITUTO DE GEOCIÊNCIAS (CPGEO-IGC);;;;;;31/08/2018;36;R$ 989.694,62
20741-5;Desenvolvimento de Metodologia para Manutenção Baseada em Condição para BOP;PETROBRAS;PESQUISA APLICADA;"Este projeto tem por objetivo estabelecer ferramentas, regras de interpretação e abordagens de apoio à gestão de mantenabilidade (""mantenability"") para as principais falhas de um Sistema ""Blowout Preventer"" (BOP) em operação no Brasil, por meio do monitoramento de variáveis de condições de operação e ambiente circundante,  tendo como fundamento a integração dos conceitos de ""Reliability-Centered Maintenance"" (RCM), ""Condition-Based Maintenance"" (CMB) e ""Prognostic Health Management"" (PHM).";TEMAS TRANSVERSAIS;SEGURANÇA E MEIO AMBIENTE;AVALIAÇÃO E GERENCIAMENTO DE RISCOS;UFF - Laboratório de Estudos Avançados em Operações Responsivas e Otimização;;;;;;31/08/2018;36;R$ 4.617.980,68
20742-3;Aprimoramentos para sistema MODA em altas temperaturas;PETROBRAS;PESQUISA APLICADA;Introduzir aperfeiçoamentos no Sistema MODA, estendendo a sua temperatura de operação, adaptando-o ao uso de novas alternativas de conectores ópticos e aumentando a robustez do processo de instalação dos sensores a fibra óptica no flexível.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;RISERS, UMBILICAIS E DUTOS SUBMARINOS;PUC-Rio - Laboratório de Sensores a Fibra óptica;;;;;;31/08/2018;36;R$ 3.810.848,85
20743-1;Desenvolvimento de permutadores de calor compactos soldados por difusão - Fase 3.;PETROBRAS;PESQUISA APLICADA;O objetivo principal do presente projeto é aprimorar os conhecimentos referentes à tecnologia de fabricação de núcleos de permutadores de calor compactos unidos por difusão, adquiridos parcialmente a partir dos projetos TROCADIF I e II. Desta forma se dará continuidade ao projeto de pesquisa estabelecido entre CENPES e o Laboratório de Tubos de Calor (LABTUCAL), que visa o desenvolvimento e a qualificação deste tipo de equipamento para uso em plantas de processamento primário de petróleo.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;EXPLORAÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, BACIAS MADURAS E NOVAS FRONTEIRAS EXPLORATÓRIAS;DESENVOLVIMENTO DE EQUIPAMENTOS;UFSC - Laboratório de Tubos de Calor  - LABTUCAL \ LEPTEN;;;;;;31/08/2018;24;R$ 4.800.000,00
20744-9;Aumento da confiabilidade na inspeção por ultrassom em ligas austeníticas em substituição ao ensaio radiográfico;PETROBRAS;DESENVOLVIMENTO EXPERIMENTAL;O objetivo geral do projeto é avaliar a detectabilidade dos métodos de Ultrassom Phased Array e radiografia convencional e digital na inspeção de juntas soldadas com consumível austenítico (aços inoxidáveis e ligas de níquel), em função da variação de parâmetros de soldagem e configurações dos sistemas de inspeção. O foco é a redução de custos e riscos desnecessários com a utilização de inspeção via radiografia, mas com a garantia de que o uso da técnica por ultrassom tenha igual sensibilidade.;TEMAS TRANSVERSAIS;MATERIAIS;INTEGRIDADE ESTRUTURAL, SOLDAGEM E CARACTERIZAÇÃO DE MATERIAIS;UFU - Laprosolda - Grupo Centro para Pesquisa e Desenvolvimento de Processos de Soldagem;;;;;;31/08/2018;24;R$ 1.860.816,02
20745-6;Sistema de prevenção da incrustação de carbonato de cálcio por ultrassom de alta potência em instalações terrestres;PETROBRAS;PROTÓTIPO OU UNIDADE PILOTO;Desenvolver um sistema de prevenção da incrustação de carbonato de cálcio em instalações de produção de petróleo, assistido por ultrassom de alta potência.;TEMAS TRANSVERSAIS;DISTRIBUIÇÃO, LOGÍSTICA E TRANSPORTE;TECNOLOGIA DE DUTOS;UFBA - Laboratório de Propriedades Óticas;;;;;;31/08/2018;24;R$ 1.235.421,04
20746-4;Sistema de Monitoramento Contínuo de Condição de Equipamentos Dinâmicos - Full Wireless;PETROBRAS;PESQUISA APLICADA;Desenvolver com o uso de tecnologia 100% nacional um Sistema de Monitoramento Contínuo de Condição de Equipamentos Dinâmicos - Full Wireless, completo, aberto, robusto, confiável e de baixo custo tanto de instalação quanto de manutenção, de modo a tornar ordinário o monitoramento contínuo até mesmo de equipamentos menos estratégicos, mas que nem por isto deixam de ser importantes para a confiabilidade global dos equipamentos dinâmicos das plantas de processamento de petróleo.;TEMAS TRANSVERSAIS;SEGURANÇA E MEIO AMBIENTE;MONITORAMENTO E CONTROLE DE INSTALAÇÕES ONSHORE E OFFSHORE;UFU - Laboratório de Vibrações e Acústica;;;;;;31/08/2018;36;R$ 4.102.067,73
20223-4;Infra Estrutura para desenvolvimento de Ferramenta Assistida por Ultrassom de Alta Potência para a Prevenção de Incrustação de Carbonato de Cálcio em Poços;PETROBRAS;INFRAESTRUTURA - REFORMA E EQUIPAMENTOS;Prover o laboratório de equipamentos a infraestrutura local.;TEMAS TRANSVERSAIS;MATERIAIS;CORROSÃO E PROTEÇÃO;UFBA - Laboratório de Propriedades Óticas;;;;;0376/2018;05/09/2018;36;R$ 448.888,70
20747-2;Avaliação de Inibidores de Corrosão para Sistemas de Aço Carbono Submetidos a Meios contendo O2 e CO2: Influência da Salinidade, Temperatura e Pressão.;PETROBRAS;PESQUISA APLICADA;O presente projeto de pesquisa tem por objetivo avaliar o comportamento de inibidores de corrosão orgânicos comerciais e verdes formadores de filme, utilizados em diferentes concentrações, em um meio aquoso contendo CO2, O2 e teor de salinidade variando de 0,2%-8%, com controle de pressão e de temperatura entre 40°C-80°C. A eficiência de inibição será medida através de técnicas eletroquímicas e teste de campo (Bubble test e autoclave-HPHT).;TEMAS TRANSVERSAIS;MATERIAIS;CORROSÃO E PROTEÇÃO;UFC - Laboratório de Pesquisa em Corrosão;;;;;;06/09/2018;36;R$ 1.973.368,16
20748-0;Corrosão Sob Tensão pelo CO2 e H2S em mandris e em ambientes de fluídos de completação (EMBRAPII).;PETROBRAS;DESENVOLVIMENTO EXPERIMENTAL;"* Obter um Fluido de Completação otimizado em função de inibidor de corrosão e de biocida a ser utilizado em sistemas contaminados pelo CO2 e pelo H2S.

* Viabilizar a utilização de mandris soldados de aço inoxidável martensítico em meios contendo H2S e CO2 expostos a condições de alta pressão e temperatura.";TEMAS TRANSVERSAIS;MATERIAIS;CORROSÃO E PROTEÇÃO;INT - Laboratório de H2S, CO2 e Corrosividade - LAH2S;;;;;;11/09/2018;36;R$ 3.545.331,97
20233-3;Adequação de infraestrutura laboratorial para o projeto SCC-CO2: Proteção anticorrosiva/Mecânica da Fratura.;PETROBRAS;INFRAESTRUTURA - REFORMA E EQUIPAMENTOS;O objetivo geral do projeto em questão é ampliar a capacidade de testes/ensaios do LAMEF, sendo assim necessário adquirir equipamentos com alta capacidade de carga e controle.;TEMAS TRANSVERSAIS;MATERIAIS;NOVOS MATERIAIS;UFRGS -  LAMEF - LABORATÓRIO DE METALURGIA FÍSICA;;;;;0094/2018;11/09/2018;19;R$ 2.068.986,90
20189-7;Condução de ensaios em escala real e simulações de dispositivos anti-erosão;PETROBRAS;INFRAESTRUTURA - REFORMA E EQUIPAMENTOS;Estruturar o LAMEF para que seja possível desenvolver projetos de P,D&I na área de tecnologia de poços de petróleo, tema inédito no Laboratório. Essa estruturação será feita com foco na realização de ensaios de componentes utilizados na parte de segurança e controle de poços, o que se dará pela construção de bancadas de teste e reestruturação do espaço de trabalho através da aquisição de equipamentos de apoio.;TEMAS TRANSVERSAIS;SEGURANÇA E MEIO AMBIENTE;MONITORAMENTO E CONTROLE DE INSTALAÇÕES ONSHORE E OFFSHORE;UFRGS -  LAMEF - LABORATÓRIO DE METALURGIA FÍSICA;;;;;0095/2018;11/09/2018;36;R$ 1.902.195,59
20750-6;Monitoramento e Controle de Processos em Plataformas de Petróleo;PETROBRAS;PESQUISA APLICADA;Utilização de modelos matemáticos fenomenológicos e empíricos para desenvolvimento de módulos voltados para aplicações de monitoramento de condições de processos que constituem uma plataforma de produção de petróleo e gás natural, testes e implementações de algoritmos de controle avançado e otimização em tempo real da unidade.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;AUTOMAÇÃO, CONTROLE E INSTRUMENTAÇÃO;UFRJ - Laboratorio de Desenvolvimento de Software - LADES;;;;;;27/08/2018;24;R$ 2.983.851,19
20753-0;Síntese, Caracterização e Aplicação de Nanomateriais para Recuperação Avançada de Petróleo.;PETROBRAS;PESQUISA APLICADA;O objetivo geral deste projeto é sintetizar nanopartículas a base de óxido de ferro (magnetita, F3O4), sílica (sílica, SiO2) e carbono (óxido de grafeno) visando a sua utilização em fluidos empregados para a recuperação avançada de óleo, inclusive em conjunto com poliacrilamida parcialmente hdrolisada.;ABASTECIMENTO;COMBUSTÍVEIS E LUBRIFICANTES;ÓLEO DIESEL;UFF - Laboratório de Espectroanalítica Aplicada;;;;;;13/09/2018;36;R$ 1.264.153,73
20754-8;Pesquisa e Desenvolvimento de Sistema Computacional para Gerenciamento de Integridade de Poço em Produção;PETROBRAS;PESQUISA APLICADA;"O objetivo geral deste projeto consiste em desenvolver um ""Sistema Computacional para Gestão de Integridade de Poços em Produção"", tomando por base a avaliação do risco de vazamento do poço para o ambiente em tempo real. O Sistema Computacional atuará em dois níveis: diagnóstico da situação (risco atual) e prognóstico da condição de risco do poço (quanto tempo se pode operar em segurança antes de uma intervenção).";EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;ESTUDO DE CONFIABILIDADE E MANUTENÇÃO BASEADO EM RISCO DE SISTEMAS FLUTUANTES E DE PRODUÇÃO;DET NORSKE VERITAS LTDA;;;;;;29/08/2018;36;R$ 3.175.362,00
20755-5;Pesquisa e Desenvolvimento de Metodologias de Encapsulação de Sistemas Ácidos para Aplicação em Reservatórios de Carbonatos Complexos;PETROBRAS;PESQUISA APLICADA;O presente trabalho tem como objetivo a obtenção, otimização e desenvolvimento em escala bancada e piloto de metodologias de encapsulação de sistemas ácidos, seja por emulsões ou microcápsulas, para aplicação em engenharia de poço em reservatórios de carbonatos complexos.;REGULAÇÃO DO SETOR DE PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS;ASPECTOS ECONÔMICOS DA REGULAÇÃO DA INDÚSTRIA DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS;ECONOMIA DA ENERGIA E POLÍTICA ENERGÉTICA NO CONTEXTO DE UM PLANEJAMENTO INTEGRADO DE RECURSOS ENERGÉTICOS;IPT - Instituto de Pesquisas Tecnológicas do Estado de SP SA - IPT;;;;;;18/06/2018;36;R$ 4.077.692,22
20756-3;Sistema de Preservação de Tubos Revestidos para Dutos Terrestres e Submarinos - SPT.;PETROBRAS;PESQUISA APLICADA;"Preservar tubos revestidos, para evitar corrosão e danos mecânicos no bisel, na área jateada do colarinho ""cutback"" e superfície interna, desde a armazenagem até a soldagem no campo, usando o próprio revestimento de polietileno ou polipropileno e tampas especificamente desenvolvidas para esta finalidade.";REGULAÇÃO DO SETOR DE PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS;ASPECTOS ECONÔMICOS DA REGULAÇÃO DA INDÚSTRIA DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS;ECONOMIA DA ENERGIA E POLÍTICA ENERGÉTICA NO CONTEXTO DE UM PLANEJAMENTO INTEGRADO DE RECURSOS ENERGÉTICOS;IPT - Instituto de Pesquisas Tecnológicas do Estado de SP SA - IPT;;;;;;16/07/2018;48;R$ 3.998.800,54
20757-1;ANÁLISE DE ADSORÇÃO DE POLÍMEROS NO ESCOAMENTO ATRAVÉS DE MEIOS POROSOS;EQUINOR;PESQUISA APLICADA;Estudo do processo de adsorção de polímeros nas paredes de um meio poroso durante o processo de injeção de soluções poliméricas como método de recuperação avançada de petróleo.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;RECUPERAÇÃO AVANÇADA DE PETRÓLEO;RECUPERAÇÃO MELHORADA DE PETRÓLEO;PUC-Rio - Laboratório de microhidrodinâmica e escoamento em meios porosos;;;;;;04/05/2017;18;R$ 1.731.728,56
20758-9;NANOTECNOLOGIA - DESENVOLVIMENTO DE NANOESTRUTURAS DE INTERESSE - SÍNTESE E CARACTERIZAÇÃO;PETROBRAS;PESQUISA APLICADA;Desenvolvimento de nanoestruturas para aplicação como revestimento, sensores, aditivos, tratamento ambiental, nanofluidos e catálise.;TEMAS TRANSVERSAIS;MATERIAIS;NANOMATERIAIS;PETROBRAS;;;;;;10/07/2018;36;R$ 220.124,52
20759-7;Validação da aplicação de processos de manufatura aditiva para a fabricação de componentes críticos para indústria de óleo e gás;PETROBRAS;PESQUISA APLICADA;Desenvolver uma metodologia de validação e certificação de componentes estáticos e dinâmicos fabricados, revestidos ou reparados por técnicas de manufatura aditiva, viabilizando a rápida produção e substituição de componentes de equipamentos da indústria de óleo e gás, mitigando impactos da cadeia de suprimentos nos prazos de partida de unidades e paradas de manutenção;TEMAS TRANSVERSAIS;MATERIAIS;TECNOLOGIA DE MATERIAIS;PETROBRAS;;;;;;24/07/2018;52;R$ 3.795.840,00
20760-5;Novas tecnologias na operação geológica;PETROBRAS;PESQUISA APLICADA;Desenvolver e aprimorar métodos de auxílio à operação geológica que possam ser aplicados durante a perfuração dos poços e também em caráter pós-poço.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;EXPLORAÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, BACIAS MADURAS E NOVAS FRONTEIRAS EXPLORATÓRIAS;PETROFÍSICA, PERFILAGEM DE POÇOS E AVALIAÇÃO DE FORMAÇÕES;PETROBRAS;;;;;;20/07/2018;23;R$ 1.464.000,00
20761-3;CARACTERIZAÇÃO DAS ROCHAS CARBONÁTICAS LAMINADAS DE SURURU;PETROBRAS;PESQUISA BÁSICA;Estudar as rochas carbonáticas laminadas no Campo de Sururu buscando aprimorar o modelo deposicional, estratigráfico e diagenético com intuito de subsidiar a modelagem dessas rochas reservatórios de baixas permeabilidades.;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;GEOLOGIA DE RESERVATÓRIO;PETROBRAS;;;;;;23/07/2018;24;R$ 999.709,20
20762-1;Redução de enxofre de correntes intermediárias para Bunker;PETROBRAS;PESQUISA APLICADA;Enquadramento do teor de enxofre do HCO do FCC na especificação de Bunker de 0.5% prevista para entrar em vigor em 2020;ABASTECIMENTO;REFINO;SISTEMAS CATALÍTICOS;PETROBRAS;;;;;;02/07/2018;22;R$ 477.417,28
20763-9;Dispositivo Acelerador de Flushing;PETROBRAS;PESQUISA APLICADA;Desenvolvimento de um dispositivo excitador(¿shaker¿), caracterizado como um acessório portátil para ser fixado estrategicamente nas tubulações, através do qual será possível controlar a energia vibratória de excitação de modo a se maximizar o arraste do particulado indesejado presente nas tubulações nas quais se está executando o flushing. A consequência direta do uso do dispositivo é a minimização do tempo de execução o flushing;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;DESENVOLVIMENTO DE EQUIPAMENTOS;PETROBRAS;;;;;;31/08/2018;36;R$ 1.366.502,40
20764-7;ESTUDO DA INFLUÊNCIA DE ÍONS METÁLICOS NA ÁGUA DE INJEÇÃO PARA A RECUPERAÇÃO DE PETRÓLEO EM RESERVATÓRIOS CARBONÁTICOS NÃO CONVENCIONAIS;REPSOL;PESQUISA APLICADA;Desenvolver uma metodologia para obter a composição ótima de íons metálicos na água de injeção no processo de recuperação de óleo em reservatórios carbonáticos não convencionais O projeto visa determinar quais íons metálicos são mais eficientes, propor e entender os mecanismos responsáveis pelo processo de recuperação e sondar os possíveis empecilhos da utilização de solução de íons metálicos, bem como realizar e caracterizar esses processos em condições de reservatório;EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;RECUPERAÇÃO AVANÇADA DE PETRÓLEO;RECUPERAÇÃO MELHORADA DE PETRÓLEO;REPSOL;UNICAMP  - Centro de Estudos de Petróleo - CEPETRO;;;;;25/06/2018;36;R$ 3.404.468,80
20765-4;Estudo experimental da interação de rochas sedimentares e fluidos/líquidos magmáticos (alcalinos e toleíticos) aplicado à geração abiogênica de hidrocarbonetos de cadeia longa e mudanças no sistema permo-poroso dos reservatórios;PETROBRAS;DESENVOLVIMENTO EXPERIMENTAL;"Gerar óleo e gás de forma abiogênica através de  experimentos sob altas e moderadas pressões e temperaturas, nas condições relevantes aos sistemas geológicos reais e a partir de materiais relevantes; verificar como o processo de serpentinização ou outros processos metassomáticos (hidrotermalismo) poderiam contribuir na formação do óleo abiogênico; integrar todos os dados dessas pesquisas para montar modelos e estabelecer novos critérios prospectivos não usuais nos modelos convencionais.";EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO E GÁS NATURAL - ONSHORE E OFFSHORE;PRODUÇÃO - HORIZONTE PRÉ-SAL, ÁGUAS PROFUNDAS, CAMPOS MADUROS E NOVAS FRONTEIRAS EXPLORATÓRIAS;GEOLOGIA DE RESERVATÓRIO;UFRGS - Instituto de Geociências UFRGS;;;;;;14/09/2018;36;R$ 3.602.815,50
20766-2;Desenvolvimento de Sistema Computacional Inteligente para Detecção de Problemas em Dutos;PETROBRAS;PESQUISA APLICADA;Desenvolver e validar técnicas de detecção de vazamento em dutos, com escoamentos monofásicos (líquido ou gás) ou bifásicos, utilizando métodos de inferência Bayesiana. Para tanto, serão desenvolvidos programas computacionais para simulação do escoamento no duto e para a detecção de vazamentos (em termos da posição e vazão associadas).;TEMAS TRANSVERSAIS;AVALIAÇÃO DA CONFORMIDADE, MONITORAMENTO E CONTROLE;AUTOMAÇÃO, CONTROLE, INSTRUMENTAÇÃO E METROLOGIA;UFRJ - Laboratório de Transmissão e Tecnologia do Calor;;;;;;29/08/2018;48;R$ 6.803.431,36
