Arquivo;CodProj;Data de Início;Ano de início;Data de Conclusão;Ano de Conclusão;CNPJ Pagador;Entidade Pagadora;Tipo de Entidade Pagadora;Unid. Federativa Pagadora;Região Pagadora;CNPJ Beneficiário;Entidade Beneficiária;Tipo de Entidade Beneficiária;Unid. Federativa Beneficiária;Região Beneficiária;Tipo de Custo;Source;Recursos Humanos;Serviço de Terceiros;Viagens e Diárias;Outras despesas;Material de Consumo;Material Permanente;Custo Total
APLPED00382_RELATORIOAUDITORIAPED_0033_S02.xml;PD-00382-0033;11MAR2009;2009;12SEP2012;2012;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;02641663000110;Fundação CPqD - Centro de Pesquuisa e Desenvolvimento em Telecomunicações;Executora;SP;Sudeste;Custo com Executoras;Custo;$521.692,00;$205.660,58;$54.906,59;$107.313,84;$22.044,24;$372,50;$911.989,75
APLPED00382_RELATORIOAUDITORIAPED_0033_S02.xml;PD-00382-0033;11MAR2009;2009;12SEP2012;2012;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;Custo Próprio;Custo;$2.648,54;;$10.011,63;$48.546,00;;;$61.206,17
APLPED00382_RELATORIOAUDITORIAPED_0034_S02.xml;PD-00382-0034;01APR2009;2009;01APR2011;2011;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;04105066000105;B&M Pesquisa e Desenvolvimento Ltda - EPP;Executora;SP;Sudeste;Custo com Executoras;Custo;$269.820,00;;;;;;$269.820,00
APLPED00382_RELATORIOAUDITORIAPED_0034_S02.xml;PD-00382-0034;01APR2009;2009;01APR2011;2011;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;06062204000133;Centro de Gestão de Tecnologia e Inovação;Executora;SP;Sudeste;Custo com Executoras;Custo;$325.200,00;$115.509,09;$20.063,18;$229.593,36;;$1.115.820,00;$1.806.185,63
APLPED00382_RELATORIOAUDITORIAPED_0034_S02.xml;PD-00382-0034;01APR2009;2009;01APR2011;2011;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;Custo Próprio;Custo;;$142,85;$621,34;$66.585,25;;$39.186,29;$106.535,73
APLPED00390_RELATORIOAUDITORIAPED_0021_S03.XML;PD-00390-0021;08APR2009;2009;07APR2013;2013;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste;04105066000105;BM Pequisa e Desenvolvimento;Executora;SP;Sudeste;Custo com Executoras;Custo;$556.800,00;;;;;;$556.800,00
APLPED00390_RELATORIOAUDITORIAPED_0021_S03.XML;PD-00390-0021;08APR2009;2009;07APR2013;2013;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste;06062204000133;Centro de Gestão de Tecnologia e Inovação;Executora;SP;Sudeste;Custo com Executoras;Custo;$124.799,96;$209.705,00;$11.828,72;$148.256,16;$3.604,64;;$498.194,48
APLPED00390_RELATORIOAUDITORIAPED_0021_S03.XML;PD-00390-0021;08APR2009;2009;07APR2013;2013;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste;Custo Próprio;Custo;$82.700,58;;;$15.539,05;;;$98.239,63
APLPED0390_RELATORIOAUDITORIAPED_0008_S02.xml;PD-00390-0008;08APR2009;2009;18DEC2012;2012;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste;Custo Próprio;Custo;$192.800,95;;;$46.021,64;;;$238.822,59
APLPED0390_RELATORIOAUDITORIAPED_0008_S02.xml;PD-00390-0008;08APR2009;2009;18DEC2012;2012;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste;68314830000127;Fundação de apoio à Universidade de São Paulo;Executora;SP;Sudeste;Custo com Executoras;Custo;$1.837.445,00;;;;;;$1.837.445,00
APLPED0390_RELATORIOAUDITORIAPED_0009_S02.XML;PD-00390-0009;08APR2009;2009;26MAR2013;2013;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste;43588755000161;FDTE - Fundação para o Desenvolvimento Tecnológico da Engenharia;Executora;SP;Sudeste;Custo com Executoras;Custo;$756.000,00;;$3.712,32;;;$10.849,47;$770.561,79
APLPED0390_RELATORIOAUDITORIAPED_0009_S02.XML;PD-00390-0009;08APR2009;2009;26MAR2013;2013;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste;Custo Próprio;Custo;$196.148,60;;;$23.644,81;;$46.958,15;$266.751,56
APLPED0390_RELATORIOAUDITORIAPED_0014_S01.xml;PD-00390-0014;08APR2009;2009;25MAR2013;2013;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste;43588755000161;FUNDACAO PARA DESENVOLVIMENTO TECNOLOGICO;Executora;SP;Sudeste;Custo com Executoras;Custo;$1.234.800,00;$19.691,41;;;;;$1.254.491,41
APLPED0390_RELATORIOAUDITORIAPED_0014_S01.xml;PD-00390-0014;08APR2009;2009;25MAR2013;2013;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste;Custo Próprio;Custo;$66.733,05;;;$37.868,46;;;$104.601,51
APLPED00382_RELATORIOAUDITORIAPED_0036_S03.xml;PD-00382-0036;27APR2009;2009;27FEB2011;2011;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;02641663000110;Centro de Pesquisas e Desenvolvimento em Telecomunicações;Executora;RJ;Sudeste;Custo com Executoras;Custo;$315.800,00;;$12.387,22;;;;$328.187,22
APLPED00382_RELATORIOAUDITORIAPED_0036_S03.xml;PD-00382-0036;27APR2009;2009;27FEB2011;2011;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;Custo Próprio;Custo;$4.570,91;;$9.935,47;$18.867,80;;$112.293,49;$145.667,67
APLPED00382_RELATORIOAUDITORIAPED_0036_S03.xml;PD-00382-0036;27APR2009;2009;27FEB2011;2011;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;67071001000360;Siemens Enterprise Communication - Tecnologia da Informação e Comunicações;Executora;RJ;Sudeste;Custo com Executoras;Custo;$735.015,99;;;;;;$735.015,99
APLPED05161_RELATORIOAUDITORIAPED_0001_S02.xml;PD-05161-0001;27APR2009;2009;27JUN2012;2012;01917818000136;LIGHT ENERGIA S.A;Proponente;RJ;Sudeste;01917818000136;LIGHT ENERGIA S.A;Proponente;RJ;Sudeste;Custo Próprio;Custo;;;;$2.778,60;;;$2.778,60
APLPED05161_RELATORIOAUDITORIAPED_0001_S02.xml;PD-05161-0001;27APR2009;2009;27JUN2012;2012;01917818000136;LIGHT ENERGIA S.A;Proponente;RJ;Sudeste;05028079000182;Auctoritas Consultoria Ltda.;Executora;RJ;Sudeste;Custo com Executoras;Custo;$32.000,00;;;;;;$32.000,00
APLPED05161_RELATORIOAUDITORIAPED_0001_S02.xml;PD-05161-0001;27APR2009;2009;27JUN2012;2012;01917818000136;LIGHT ENERGIA S.A;Proponente;RJ;Sudeste;31165384000126;Fundação BIORIO;Executora;RJ;Sudeste;Custo com Executoras;Custo;$154.876,00;$13.630,95;;$40.700,70;$15.525,76;$75.612,80;$300.346,21
APLPED05161_RELATORIOAUDITORIAPED_0001_S02.xml;PD-05161-0001;27APR2009;2009;27JUN2012;2012;01917818000136;LIGHT ENERGIA S.A;Proponente;RJ;Sudeste;33663683002755;Universidade Federal do Rio de janeiro - IQ;Executora;RJ;Sudeste;Custo com Executoras;Custo;$49.604,00;;;;;;$49.604,00
APLPED05161_RELATORIOAUDITORIAPED_0002_S02.xml;PD-05161-0002;27APR2009;2009;02MAY2012;2012;01917818000136;LIGHT ENERGIA S.A;Proponente;RJ;Sudeste;01917818000136;LIGHT ENERGIA S.A;Proponente;RJ;Sudeste;Custo Próprio;Custo;;;$2.014,04;;;$39.270,00;$41.284,04
APLPED05161_RELATORIOAUDITORIAPED_0002_S02.xml;PD-05161-0002;27APR2009;2009;02MAY2012;2012;01917818000136;LIGHT ENERGIA S.A;Proponente;RJ;Sudeste;28019214000129;Fundação Padre Leonel Franca;Executora;RJ;Sudeste;Custo com Executoras;Custo;$118.440,00;$72.000,00;$3.655,46;$27.212,00;$2.632,54;$18.500,00;$242.440,00
APLPED05161_RELATORIOAUDITORIAPED_0003_S02.xml;PD-05161-0003;27APR2009;2009;27FEB2011;2011;01917818000136;LIGHT ENERGIA S.A;Proponente;RJ;Sudeste;01917818000136;LIGHT ENERGIA S.A;Proponente;RJ;Sudeste;Custo Próprio;Custo;$8.109,80;$24.800,00;;$2.181,41;;;$35.091,21
APLPED05161_RELATORIOAUDITORIAPED_0003_S02.xml;PD-05161-0003;27APR2009;2009;27FEB2011;2011;01917818000136;LIGHT ENERGIA S.A;Proponente;RJ;Sudeste;40258519000199;PSR Consultoria LTDA;Executora;RJ;Sudeste;Custo com Executoras;Custo;$230.400,00;;;;;;$230.400,00
APLPED00382_RELATORIOAUDITORIAPED_0031_S02.xml;PD-00382-0031;29APR2009;2009;21JUN2012;2012;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;28019214000129;Fundação Padre Leonel Franca;Executora;RJ;Sudeste;Custo com Executoras;Custo;$267.440,00;;$1.092,02;$32.680,00;$67,95;;$301.279,97
APLPED00382_RELATORIOAUDITORIAPED_0031_S02.xml;PD-00382-0031;29APR2009;2009;21JUN2012;2012;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;Custo Próprio;Custo;$8.566,15;;$3.240,14;$20.111,79;;;$31.918,08
APLPED0390_RELATORIOAUDITORIAPED_0007_S04.xml;PD-00390-0007;01MAY2009;2009;31DEC2010;2010;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste;04732840000108;CONCERT TECHNOLOGIES S/A;Executora;SP;Sudeste;Custo com Executoras;Custo;$618.939,97;$300.000,00;$3.766,80;;;;$922.706,77
APLPED0390_RELATORIOAUDITORIAPED_0007_S04.xml;PD-00390-0007;01MAY2009;2009;31DEC2010;2010;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste;60967551000150;INSTITUTO PRESBITERIANO MACKENZIE;Executora;SP;Sudeste;Custo com Executoras;Custo;$289.920,00;;;;;;$289.920,00
APLPED0390_RELATORIOAUDITORIAPED_0007_S04.xml;PD-00390-0007;01MAY2009;2009;31DEC2010;2010;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste;Custo Próprio;Custo;$289.569,05;;;$51.664,27;;;$341.233,32
APLPED0390_RELATORIOAUDITORIAPED_0002_S07.xml;PD-00390-0002;28MAY2009;2009;30AUG2011;2011;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste;09190030000182;DIAGNO MATERIAIS E MEIO AMBIENTE;Executora;PR;Sul;Custo com Executoras;Custo;$419.840,00;$80,00;$21.244,11;;$14.257,26;;$455.421,37
APLPED0390_RELATORIOAUDITORIAPED_0002_S07.xml;PD-00390-0002;28MAY2009;2009;30AUG2011;2011;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste;Custo Próprio;Custo;$152.690,26;$83.285,10;$94,30;$5.880,83;$19.152,30;$88.038,66;$349.141,45
APLPED0063_RELATORIOAUDITORIAPED_0017_S01.xml;PD-00063-0017;15JUL2009;2009;31DEC2012;2012;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;04300065000103;Kema Brasil Ltda.;Executora;RJ;Sudeste;Custo com Executoras;Custo;$1.307.898,80;;$68.380,35;;;;$1.376.279,15
APLPED0063_RELATORIOAUDITORIAPED_0017_S01.xml;PD-00063-0017;15JUL2009;2009;31DEC2012;2012;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;10581513000197;IYO Soluções Sustentáveis;Executora;SP;Sudeste;Custo com Executoras;Custo;$1.255.040,00;$172.247,58;$788,81;$7.391,85;;;$1.435.468,24
APLPED0063_RELATORIOAUDITORIAPED_0017_S01.xml;PD-00063-0017;15JUL2009;2009;31DEC2012;2012;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;33050196000188;COMPANHIA PAULISTA DE FORÇA E LUZ;Proponente;SP;Sudeste;Custo Próprio;Custo;$573.459,61;$28.345,00;$208,00;$3.900,00;$4.335,93;$188.200,83;$798.449,37
APLPED0063_RELATORIOAUDITORIAPED_0017_S01.xml;PD-00063-0017;15JUL2009;2009;31DEC2012;2012;53859112000169;COMPANHIA JAGUARI DE ENERGIA;Cooperada;SP;Sudeste;53859112000169;COMPANHIA JAGUARI DE ENERGIA;Cooperada;SP;Sudeste;Custo Próprio;Custo;$7.151,63;;;;;;$7.151,63
APLPED0063_RELATORIOAUDITORIAPED_0017_S01.xml;PD-00063-0017;15JUL2009;2009;31DEC2012;2012;61015582000174;COMPANHIA LESTE PAULISTA DE ENERGIA;Cooperada;SP;Sudeste;61015582000174;COMPANHIA LESTE PAULISTA DE ENERGIA;Cooperada;SP;Sudeste;Custo Próprio;Custo;$6.250,90;;;;;;$6.250,90
APLPED0063_RELATORIOAUDITORIAPED_0017_S01.xml;PD-00063-0017;15JUL2009;2009;31DEC2012;2012;04172213000151;COMPANHIA PIRATININGA DE FORÇA E LUZ;Cooperada;SP;Sudeste;04172213000151;COMPANHIA PIRATININGA DE FORÇA E LUZ;Cooperada;SP;Sudeste;Custo Próprio;Custo;$97.538,89;;$339,80;$100,00;;;$97.978,69
APLPED0063_RELATORIOAUDITORIAPED_0017_S01.xml;PD-00063-0017;15JUL2009;2009;31DEC2012;2012;61116265000144;Companhia Luz e Força Santa Cruz;Cooperada;SP;Sudeste;61116265000144;Companhia Luz e Força Santa Cruz;Cooperada;SP;Sudeste;Custo Próprio;Custo;$9.084,00;;;;;;$9.084,00
APLPED0063_RELATORIOAUDITORIAPED_0017_S01.xml;PD-00063-0017;15JUL2009;2009;31DEC2012;2012;52503802000118;Companhia Luz e Força de Mococa;Cooperada;SP;Sudeste;52503802000118;Companhia Luz e Força de Mococa;Cooperada;SP;Sudeste;Custo Próprio;Custo;$5.827,51;;;;;;$5.827,51
APLPED0063_RELATORIOAUDITORIAPED_0017_S01.xml;PD-00063-0017;15JUL2009;2009;31DEC2012;2012;60855608000120;Companhia Sul Paulista de Energia;Cooperada;SP;Sudeste;60855608000120;Companhia Sul Paulista de Energia;Cooperada;SP;Sudeste;Custo Próprio;Custo;$5.490,80;;;;;;$5.490,80
APLPED0063_RELATORIOAUDITORIAPED_0017_S01.xml;PD-00063-0017;15JUL2009;2009;31DEC2012;2012;02016439000138;RIO GRANDE ENERGIA SA;Cooperada;RS;Sul;02016439000138;RIO GRANDE ENERGIA SA;Cooperada;RS;Sul;Custo Próprio;Custo;$2.181,39;;;;;;$2.181,39
APLPED3619_RELATORIOAUDITORIAPED_0904_S02.XML;PD-03619-0904;10AUG2009;2009;31JUL2012;2012;04711350000117;Nordeste Transmissora de Energia S.A;Proponente;AL;Nordeste;04711350000117;Nordeste Transmissora de Energia S.A;Proponente;AL;Nordeste;Custo Próprio;Custo;$6.200,00;;;;;;$6.200,00
APLPED3619_RELATORIOAUDITORIAPED_0904_S02.XML;PD-03619-0904;10AUG2009;2009;31JUL2012;2012;04711350000117;Nordeste Transmissora de Energia S.A;Proponente;AL;Nordeste;05028079000182;Auctoritas Consultoria Ltda.;Executora;AC;Norte;Custo com Executoras;Custo;$12.000,00;;;;;;$12.000,00
APLPED3619_RELATORIOAUDITORIAPED_0904_S02.XML;PD-03619-0904;10AUG2009;2009;31JUL2012;2012;05217560000116;Sul Transmissora de Energia S.A;Cooperada;RS;Sul;05028079000182;Auctoritas Consultoria Ltda.;Executora;AC;Norte;Custo com Executoras;Custo;$7.200,00;;;;;;$7.200,00
APLPED00382_RELATORIOAUDITORIAPED_0043_S02.xml;PD-00382-0043;17AUG2009;2009;17AUG2011;2011;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;02961833000144;Plugar Informações Estratégicas S>A;Executora;RJ;Sudeste;Custo com Executoras;Custo;$746.640,00;$156.610,00;;$7.000,00;;;$910.250,00
APLPED00382_RELATORIOAUDITORIAPED_0043_S02.xml;PD-00382-0043;17AUG2009;2009;17AUG2011;2011;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;08487439000100;Héstia- Consultoria e Desenvolvimento em Informática Ltda;Executora;RJ;Sudeste;Custo com Executoras;Custo;$392.600,00;;;;;;$392.600,00
APLPED00382_RELATORIOAUDITORIAPED_0043_S02.xml;PD-00382-0043;17AUG2009;2009;17AUG2011;2011;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;Custo Próprio;Custo;$2.489,85;;$2.029,77;$50.845,76;;;$55.365,38
APLPED00382_RELATORIOAUDITORIAPED_0042_S02.xml;PD-00382-0042;28AUG2009;2009;28MAR2011;2011;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;07508600000104;EFLUPE - Empresa Fluminense de Pesquisa Ener;Executora;RJ;Sudeste;Custo com Executoras;Custo;$47.250,00;;;;;;$47.250,00
APLPED00382_RELATORIOAUDITORIAPED_0042_S02.xml;PD-00382-0042;28AUG2009;2009;28MAR2011;2011;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;Custo Próprio;Custo;$13.839,78;$202.001,78;;$105,36;$297.567,04;;$513.513,96
APLPED00382_RELATORIOAUDITORIAPED_0042_S02.xml;PD-00382-0042;28AUG2009;2009;28MAR2011;2011;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;73845786000111;Choice Technologies S.A;Executora;RJ;Sudeste;Custo com Executoras;Custo;$3.015.280,00;;;;;$1.216.000,00;$4.231.280,00
APLPED2651_RELATORIOAUDITORIAPED_0002_S04.xml;PD-02651-0002;09SEP2009;2009;08SEP2011;2011;04416935000104;Empresa Amazonense de Transmissão de Energia S.A;Proponente;AM;Norte;03438229000109;Fundação Euclides da Cunha de Apoio Institucional à UFF;Executora;RJ;Sudeste;Custo com Executoras;Custo;$465.300,00;;;;;;$465.300,00
APLPED2651_RELATORIOAUDITORIAPED_0002_S04.xml;PD-02651-0002;09SEP2009;2009;08SEP2011;2011;04416935000104;Empresa Amazonense de Transmissão de Energia S.A;Proponente;AM;Norte;04416935000104;Empresa Amazonense de Transmissão de Energia S.A;Proponente;AM;Norte;Custo Próprio;Custo;$76.800,00;;;;;;$76.800,00
APLPED2648_RELATORIOAUDITORIAPED_0001_S01.xml;PD-02648-0001;10SEP2009;2009;10MAY2013;2013;04416923000180;Empresa Paraense de Transmissão de Energia S.A;Proponente;PA;Norte;04416923000180;Empresa Paraense de Transmissão de Energia S.A;Proponente;PA;Norte;Custo Próprio;Custo;$57.600,00;$48.000,00;$31.482,32;;;;$137.082,32
APLPED2648_RELATORIOAUDITORIAPED_0001_S01.xml;PD-02648-0001;10SEP2009;2009;10MAY2013;2013;04416923000180;Empresa Paraense de Transmissão de Energia S.A;Proponente;PA;Norte;06062204000133;Centro de Gestão de Tecnologia e Inovação;Executora;SP;Sudeste;Custo com Executoras;Custo;$684.480,00;$60.000,00;$19.294,50;$59.722,20;$81.000,00;;$904.496,70
APLPED2648_RELATORIOAUDITORIAPED_0001_S01.xml;PD-02648-0001;10SEP2009;2009;10MAY2013;2013;05321987000160;Empresa Norte de Transmissão de Energia S.A;Cooperada;PA;Norte;05321987000160;Empresa Norte de Transmissão de Energia S.A;Cooperada;PA;Norte;Custo Próprio;Custo;$28.800,00;$24.000,00;;;;;$52.800,00
APLPED2648_RELATORIOAUDITORIAPED_0001_S01.xml;PD-02648-0001;10SEP2009;2009;10MAY2013;2013;05321987000160;Empresa Norte de Transmissão de Energia S.A;Cooperada;PA;Norte;06062204000133;Centro de Gestão de Tecnologia e Inovação;Executora;SP;Sudeste;Custo com Executoras;Custo;$342.240,00;$30.000,00;$13.650,00;;;;$385.890,00
APLPED00382_RELATORIOAUDITORIAPED_0044_S02.xml;PD-00382-0044;29SEP2009;2009;29SEP2012;2012;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;10806113000132;GT2 Engenheiros Associados Ltda;Executora;RJ;Sudeste;Custo com Executoras;Custo;$316.500,00;;$4.058,53;$500,00;$129,75;$915,72;$322.104,00
APLPED00382_RELATORIOAUDITORIAPED_0044_S02.xml;PD-00382-0044;29SEP2009;2009;29SEP2012;2012;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;Custo Próprio;Custo;$3.534,70;;;$1.544,40;;$22.586,37;$27.665,47
APLPED5013_RELATORIOAUDITORIAPED_0901_S00.xml;PD-05013-0901;01OCT2009;2009;30NOV2011;2011;07081291000139;PORTO PRIMAVERA TRANSMISSORA DE ENERGIA S.A.;Proponente;;Sudeste;07081291000139;PORTO PRIMAVERA TRANSMISSORA DE ENERGIA S.A.;Proponente;;Sudeste;Custo Próprio;Custo;$12.451,39;;;;;;$12.451,39
APLPED00382_RELATORIOAUDITORIAPED_0041_S05.xml;PD-00382-0041;05OCT2009;2009;05JUL2011;2011;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;06220430000103;Fundação de Apoio ao Desenvolvimento da Computação Científica;Executora;RJ;Sudeste;Custo com Executoras;Custo;;$714.700,00;;;;;$714.700,00
APLPED00382_RELATORIOAUDITORIAPED_0041_S05.xml;PD-00382-0041;05OCT2009;2009;05JUL2011;2011;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;08415423000184;Certant Brasil, Consultoria e Assessoria em Informática Ltda;Executora;SP;Sudeste;Custo com Executoras;Custo;;$638.560,00;;;;;$638.560,00
APLPED00382_RELATORIOAUDITORIAPED_0041_S05.xml;PD-00382-0041;05OCT2009;2009;05JUL2011;2011;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;Custo Próprio;Custo;$1.553,69;$47.339,10;$36.467,33;$67.726,52;;$276.999,88;$430.086,52
APLPED00382_RELATORIOAUDITORIAPED_0037_S01.XML;PD-00382-0037;26OCT2009;2009;26AUG2011;2011;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;05221594000184;TPV Inova Soluções em Informática;Executora;RJ;Sudeste;Custo com Executoras;Custo;$147.564,00;$524.718,03;;$99.371,16;$4.546,81;;$776.200,00
APLPED00382_RELATORIOAUDITORIAPED_0037_S01.XML;PD-00382-0037;26OCT2009;2009;26AUG2011;2011;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;60444437000146;LIGHT SERVIÇOS DE ELETRICIDADE S A;Proponente;RJ;Sudeste;Custo Próprio;Custo;$3.008,04;;$4.949,00;$8.326,09;;;$16.283,13
APLPED0390_RELATORIOAUDITORIAPED_1037_S03.XML;PD-00390-1037;15DEC2009;2009;21AUG2012;2012;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste;00908748000197;Gênera Serviços e Comércio LTDA;Executora;SP;Sudeste;Custo com Executoras;Custo;$965.400,00;$87.926,20;$603,65;;;;$1.053.929,85
APLPED0390_RELATORIOAUDITORIAPED_1037_S03.XML;PD-00390-1037;15DEC2009;2009;21AUG2012;2012;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste;61695227000193;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;Proponente;SP;Sudeste;Custo Próprio;Custo;$122.830,20;;;$410,30;;$2.648,05;$125.888,55
APLPED2651_RELATORIOAUDITORIAPED_0001_S01.xml;PD-02651-0001;04JAN2010;2010;03NOV2012;2012;04416935000104;Empresa Amazonense de Transmissão de Energia S.A;Proponente;AM;Norte;04416935000104;Empresa Amazonense de Transmissão de Energia S.A;Proponente;AM;Norte;Custo Próprio;Custo;$76.800,00;$60.000,00;$37.441,16;$3.700,00;;$16.923,51;$194.864,67
APLPED2651_RELATORIOAUDITORIAPED_0001_S01.xml;PD-02651-0001;04JAN2010;2010;03NOV2012;2012;04416935000104;Empresa Amazonense de Transmissão de Energia S.A;Proponente;AM;Norte;08869913000150;Instituto Tecnológico de Pesquisa da Baixada Santista Ltda.;Executora;SP;Sudeste;Custo com Executoras;Custo;$633.680,00;;;$50.891,88;;;$684.571,88
APLPED2651_RELATORIOAUDITORIAPED_0001_S01.xml;PD-02651-0001;04JAN2010;2010;03NOV2012;2012;04416935000104;Empresa Amazonense de Transmissão de Energia S.A;Proponente;AM;Norte;69045144000160;ECIL - Informática Indústria e Comércio Ltda.;Executora;SP;Sudeste;Custo com Executoras;Custo;$384.160,00;$76.965,36;;$50.891,88;;$81.909,68;$593.926,92
APLPED00037_RELATORIOAUDITORIAPED_0001_S02.XML;PD-00037-0001;01MAR2010;2010;15MAR2012;2012;06272793000184;COMPANHIA ENERGÉTICA DO MARANHÃO;Proponente;MA;Nordeste;01441372000116;Unidade Josué Montello;Executora;MA;Nordeste;Custo com Executoras;Custo;$469.290,00;$5.000,00;;$40.000,00;;$240.997,90;$755.287,90
